std_smiles,pIC50,activity_class
CN1CCC(N(C)c2nc(N3CCC[C@H]3CC#N)c3sccc3n2)CC1,4.721246399047171,Inactive
CC(C)Oc1cc(NC(=N)N)ccc1-c1ccc(-c2ccc(NC(=N)N)cc2OC(C)C)o1,4.455931955649724,Inactive
C=CCc1ccc(OCc2cn(Cc3ccccc3)nn2)c(OC)c1,4.519993057042849,Inactive
O=C(NCCc1csc(-c2ccccc2)n1)OCC1CC1,5.494850021680094,Active
COc1cc(C=O)ccc1Oc1ccnc2cc(Cl)ccc12,4.880084589742009,Inactive
O=C(c1ccc(Nc2nc(NCCN3CCOCC3)c3ccccc3n2)cc1)N1CCOCC1,4.823908740944319,Inactive
OC/C=C/c1ccc2c(F)c(Cl)ccc2n1,5.3872161432802645,Active
Fc1ccc(NCc2cncn2Cc2cccc3cc[nH]c23)cc1-c1ccccc1,6.47755576649368,Active
c1ccc2c(c1)Nc1ccccc1S2,5.221848749616356,Active
C[C@H]1O[C@@H](n2cnc3c(N)nc(N)nc32)[C@H](O)[C@@H]1O,4.292429823902063,Inactive
O=C(NCCNc1noc(-c2ccc([N+](=O)[O-])cc2)n1)c1ccc(Cl)cc1,5.788587089490118,Active
O=C(C1CC1)N(Cc1cccnc1)c1cc(F)cc(-c2nc3ccccc3s2)c1,7.698970004336019,Active
Fc1ccc(-n2ccc(C(c3ccccc3)n3ccnc3)c2)cc1,5.211831628858833,Active
N#C[C@@]1(c2cc(Br)c3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,4.488116639021126,Inactive
c1ccc2cc(CC3CN4CCC3CC4)ccc2c1,4.5951662833800615,Inactive
CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc([N+](=O)[O-])cc3)c2O)O1,5.2839966563652006,Active
CCC(=O)N1CC(=O)c2c(C)nn(-c3ccc(C(N)=O)c(NCCCOC)c3)c2C1,5.302334837352325,Active
CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)[C@H](N=[N+]=[N-])[C@H]1Br,4.6307841425898575,Inactive
CCCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2ccccc21,5.795880017344075,Active
CS(=O)(=O)N1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,4.346787486224656,Inactive
NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(Br)cc2)cc1,5.264800451577687,Active
CC(=O)N(Cc1cnc[nH]1)c1cc(F)cc(-c2nc3ccccc3s2)c1,6.292429823902063,Active
CCOC(=O)c1sc(N=[N+]=[N-])c(C#N)c1-c1ccc(Cl)cc1,5.337242168318426,Active
FC(F)(F)c1ccc(NC(=S)Nn2c(S)nnc2-c2cnccn2)cc1,3.539252458155803,Inactive
Cc1ccc(CNC(CN2CCN(C)CC2)c2ccccc2)cc1C,5.339632634184872,Active
OC1CCCCC1C1(NC(=S)Nc2ccccc2)CCCCC1,5.364492126384054,Active
CCc1ccc(OC(C)/C(C)=N/NC(N)=S)cc1,4.935542010773082,Inactive
C=C(c1nc(-c2ccccc2)no1)C(O)c1ccc(Br)cc1,4.437707135543525,Inactive
O=C(O)c1ccccc1Nc1ccc2nc(N3CCCCC3)sc2c1,4.823908740944319,Inactive
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc(C)cc1,4.486915639534856,Inactive
Cc1onc(-c2ccccc2)c1CNS(=O)(=O)c1cnn(-c2ccccc2)c1C,4.804100347590766,Inactive
NCCCNCCN(CCNCCCN)CCNCCCN,3.894149325614857,Inactive
COc1ccc(CN(CCc2ccc(Br)cc2)Cc2ccc(F)cc2)cc1O,4.249800272170818,Inactive
CC(C)CCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,5.045757490560675,Active
Cc1cn(C)/c(=N/C=c2\s/c(=C\c3sc4ccc(F)cc4[n+]3C)n(C)c2=O)s1,6.928117992693875,Active
C=C(C(=O)OCCO)C(O)c1cccnc1,3.4897633947366096,Inactive
COc1ccc2cc(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)[nH]c2c1,5.3947434509876535,Active
NC(=S)N/N=C/c1cc2c(cc1NC(=O)CCl)OCO2,3.591251393815756,Inactive
CC(C)(C)NC(=O)C(C)(C)N1Cc2nc3ccc(Br)cc3c(-c3ccccc3)c2C1=O,4.986741334716483,Inactive
CC(C)NC(=N)c1ccc(-c2cn(-c3ccc(C(=N)NC(C)C)cc3)nn2)cc1,4.6020599913279625,Inactive
Clc1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)cc1,3.779290595120434,Inactive
CC(C)CC(=O)c1c(O)c(C=O)c2c(c1O)CC[C@@]1(O2)[C@@H]2CC[C@@H](C2)C1(C)C,6.031257953010807,Active
COc1ccc(C(ON=C2CC3CCC(C2)N3C)c2ccccc2)cc1,6.522878745280337,Active
COC1=C(C(C)C)C(=O)C=C(CN(C)C(=O)C2CCCCC2)C1=O,5.958607314841775,Active
Cc1ccc2oc(/C=C/C=C3\Oc4ccc(Cl)cc4N3C)[n+](C)c2c1,5.864231485432177,Active
CCCCN(C(=O)c1ccc(NC(=O)C(C)C)cc1)c1ccccc1,5.499999678657065,Active
CCCC[C@H]1CN(CCCC[C@H]2CNC(=N)N2CCc2cccc(C(F)(F)F)c2)C(=N)N1,5.455931955649724,Active
O=S(=O)(c1ccc(C(F)(F)F)cc1)n1cnc2ccccc21,4.82102305270683,Inactive
CCn1c(-c2ccc(OCC(=O)Nc3ccccc3)cc2)nc2ccccc2c1=O,5.229884705212898,Active
CCCC[N+](CCCC)(CCCC)CCCC,3.850165303284215,Inactive
COc1ccn2c(Nc3cc(F)cc(F)c3)c(-c3ccccn3)nc2c1,5.718966632752273,Active
COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(O)cc1,4.795880017344075,Inactive
c1ccc(-c2csc(Nc3ccc4c(c3)OCCO4)n2)nc1,5.764471553092451,Active
Clc1ccc(COC(CCn2ccnc2)c2cccs2)c(Cl)c1,5.279014255846261,Active
Cc1ccc(S(=O)(=O)Cc2nc3ccc(Br)cn3c2[N+](=O)[O-])cc1,4.355561410532162,Inactive
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)C1CCC(F)(F)CC1,5.494850021680094,Active
Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCN(c2cccs2)CC1,5.039053804266168,Active
O=C1OC[C@H]([C@H](O)c2ccc3c(c2)OCO3)[C@H]1C(=O)c1ccc2c(c1)OCO2,4.43533393574791,Inactive
COc1cc([C@H]2Oc3ccccc3[C@@H]2C)ccc1O,4.229147988357856,Inactive
CN1CCN(CC(NCc2ccc(F)cc2)c2ccccc2)CC1,4.864997815644953,Inactive
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)C1CCCCC1,5.055517327849832,Active
O=[N+]([O-])c1cn2c(n1)OC[C@H](OCC#Cc1ccc(C(F)(F)F)cn1)C2,6.356547323513812,Active
C[C@H](N)C12CC3CC(CC(C3)C1)C2,3.3693687559795,Inactive
Oc1cccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)c1,6.031517051446065,Active
O=c1ccn(C2C=CC(CO[Si](c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1,4.886056647693163,Inactive
CCCOCc1ccccc1CNC(=O)Nc1cnc2c(c1)c(C)nn2C,4.161780778092374,Inactive
COc1cc(CC(=O)NCCCOCCOCCOCCCNC(=O)Cc2ccc(O)c(OC)c2)ccc1O,3.823908740944319,Inactive
C=CCn1cc(C(c2ccc(Cl)cc2)n2ccnc2)cc1-c1ccc(Cl)cc1,5.665546248849069,Active
S=C(N/N=C/C=C/c1ccco1)Nc1ccccc1,4.958607314841775,Inactive
O=C(Nc1ccn2cc(-c3ccc(F)c(F)c3)nc2c1)N1CC[C@H](F)C1,6.4089353929735005,Active
C=CCc1ccc(Oc2cc(CC=C)cc(OC)c2OCCN2CCOCC2)c(OC)c1,5.017728766960431,Active
N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)c(F)c2)cc1,6.468521082957745,Active
C=CCOc1ccccc1C(=O)/C=C/c1ccc2c(c1)OCO2,4.723538195826756,Inactive
NNC(=O)c1ccncc1,3.417005381076119,Inactive
CN1C2CCC1CC(=NOC(c1ccccc1)c1ccccc1Cl)C2,5.167491087293763,Active
C#CCOc1ccc(C(=O)/C=C/c2cccnc2)c(OC)c1,5.022276394711152,Active
CC(C)(C)OC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,8.154901959985743,Active
COc1ccc(/C=C(\C)C(=O)/C=C/c2ccccc2)cc1,4.346787486224656,Inactive
CC(C)CNC(c1ccc(Cl)cc1)c1cccnc1,6.698970004336019,Active
CCCCNc1nc2ccc(OC)cc2nc1NCc1ccccc1,4.4156687756324695,Inactive
OCC(O)COc1ccc(Oc2ccccc2)cc1,3.5686362358410126,Inactive
Cc1ccc([C@@H]2C[C@H]3Cc4cc(OC(F)(F)F)ccc4N2O3)o1,4.966576244513051,Inactive
COC(=O)C1(C(=O)OC)Cc2cc3c(cc2C1)C(=O)C(c1ccccc1OC)=CC3=O,3.9913998282380825,Inactive
CCC(c1ccccc1)c1nn2c(-c3cccs3)nnc2s1,5.388228911609659,Active
Cc1nc(C)c(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)s1,4.1938200260161125,Inactive
CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,4.366531544420414,Inactive
N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cc(F)ccc3F)CC2)cc1,7.809668301829708,Active
COc1cc(OC)c2c(-c3ccc(OC)c(OC)c3)cc(=O)oc2c1,5.031517051446065,Active
CCC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,6.070581074285707,Active
O=C1c2ccccc2C(=O)N1Nc1nc(-c2ccc(Cl)cc2)cs1,4.2335871528876,Inactive
O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(Br)cc1,4.578396073130169,Inactive
CC(C)(C)n1nnnc1C(c1ccc(Br)cc1)N1CCc2c([nH]c3ccccc23)C1,5.572676213642753,Active
Oc1cc2cc(c1O)Oc1ccc(cc1)CCc1cccc(O)c1Oc1cccc(c1)CC2,4.851089006890644,Inactive
C=Cc1nc(-c2ccc(OC)cc2)no1,4.806875401645539,Inactive
C[S+]([O-])C[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,4.481486060122113,Inactive
CCCCCCCCCn1cnc2c3ccccc3c3c(c21)CCC(C)(C)O3,3.530472520812986,Inactive
N#Cc1cccc(CNc2ccc(-c3cnn(CC4CC4)c(=O)c3C#N)cc2)c1,5.300000202445418,Active
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,4.309396406199719,Inactive
CC(C)(C)n1nnnc1C(c1ccc([N+](=O)[O-])cc1)N1CCc2c([nH]c3ccccc23)C1,5.660548558693559,Active
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(Br)cc1,5.42712839779952,Active
COc1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,4.892790030352131,Inactive
N=C(N)c1ccc2oc(-c3ccc(OCCCCCOc4ccccc4)cc3)cc2c1,5.292429823902063,Active
N#Cc1cc(N2CCCC2=O)ccc1Sc1ccccc1C(=O)O,6.0999990348465305,Active
CS(=O)(=O)N(Cc1cnc[nH]1)c1cc(F)cc(-c2nc3ccccc3s2)c1,7.154901959985743,Active
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,4.718966632752273,Inactive
COC(=O)c1ccc(NCc2cncn2Cc2cccc([N+](=O)[O-])c2)cc1-c1ccccc1,7.522878745280337,Active
CSCCC(=O)N1CCC[C@H]1C(=O)O,4.453457336521869,Inactive
CCCCCCOCCC12CC3CC(C1)CC(CCOP(=O)([O-])OCC[N+](C)(C)C)(C3)C2,4.767003889607846,Inactive
COC(=O)[C@@H](NC(=O)c1cc(CSc2nc3ccccc3s2)on1)c1ccccc1,5.219682687859849,Active
Cc1ccc2[nH]c(-c3cn(C4CCNCC4)nn3)nc2c1C,4.650873092931263,Inactive
O=C(NCCc1csc(-c2ccccc2)n1)c1ccccc1,4.6898493105894685,Inactive
C=CCc1ccc(OC(=O)COc2ccccc2)c(OC)c1,4.744365733541413,Inactive
CCN(CC)CCn1nc(OCc2ccccc2)c2cc([N+](=O)[O-])ccc21,4.94692155651658,Inactive
O=[N+]([O-])c1cn2c(n1)OC(COc1cnc(-c3ccc(F)cc3)cn1)CC2,5.327902142064283,Active
O=[N+]([O-])c1ncn(CCCNCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,4.955852379121277,Inactive
CSc1ccc(/C=N/NC(=O)/C(=C/c2cnn(-c3ccccc3)c2)c2ccccc2)cc1,3.3582702317435027,Inactive
Cc1nc2c(c(NCc3cc4ccccc4s3)n1)CCNCC2,5.191427828101461,Active
Clc1nnc(NCCc2c[nH]cn2)c2cc3ccccc3cc12,4.145390361904205,Inactive
Oc1cccc2c1[C@@H](O)CCC21Oc2cccc3cccc(c23)O1,5.075720713938118,Active
C/C(COc1ccccc1)=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1,4.528708288941061,Inactive
O=C(CC1(O)C(=O)N(Cc2cccs2)c2ccc(Br)cc21)c1cccnc1,4.70000006855703,Inactive
O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,4.622329560665677,Inactive
C#CCOc1ccc(C(=O)/C=C/c2cccnc2)c(OCC#C)c1,5.3979400086720375,Active
O=[N+]([O-])c1ccc(C2=NCCNC(c3ccccc3)=C2)cc1,4.70000006855703,Inactive
Cc1n[nH]c(-c2ncc3c(N4CCOCC4)ccnc3c2O)n1,5.0,Active
COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@H]4C)ccc(O)c12,3.625251653989896,Inactive
CCC[C@H](C)OC(=O)/C=C/c1ccc(O)c(O)c1,5.698970004336019,Active
Cc1cc(C)c(Oc2ncnc(Nc3ccccc3)n2)c(C)c1,4.619788758288394,Inactive
C=CC(C)(C)c1cc(OC(C)=O)c(OC(C)=O)cc1-c1coc2cc(OC(C)=O)cc(OC(C)=O)c2c1=O,4.369572124974976,Inactive
S=C(N/N=C/c1cccs1)Nc1ccccc1,5.327902142064283,Active
OCCCNc1nc(NCCN2CCOCC2)c2ccccc2n1,4.455931955649724,Inactive
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc(-c2ccccc2)cc1,3.98296666070122,Inactive
c1cc(-c2ccc3ncnc(Nc4nccs4)c3c2)cc(N2CCOCC2)c1,5.657577319177793,Active
COc1ccc2c(c1)=[N+]([O-])C(C)(C)[N+]=2[O-],4.6020599913279625,Inactive
CC1=C(C)C(=O)C(I)=CC1=O,4.996970529446382,Inactive
COc1ccc(NC(=O)COc2ccc(-c3nc4ccccc4c(=O)n3C)cc2)cc1,4.695294101787234,Inactive
OC(c1ccc(Cl)cc1)(c1cccnc1)c1cnc(Cl)nc1,6.492819022739759,Active
COc1cccc2c1CC/C2=N\NC(N)=S,5.207608310501746,Active
COc1cc(C(=N)N)ccc1-c1cc2cc(C(=N)N)ccc2o1,5.698970004336019,Active
COc1cc(/C=N/Nc2ncnc3sc4c(c23)CCCC4)ccc1O,5.142667503568732,Active
Clc1ccc2[nH]c3c[n+](C/C=C\C[n+]4ccc5c(c4)[nH]c4ccc(Cl)cc45)ccc3c2c1,5.017728766960431,Active
C=C1C(=O)[C@@]23CC[C@H](C(=C)C)[C@@](C)(CCC(=O)NC4CCCCC4)[C@@H]2CC[C@H]1C3,5.552841968657781,Active
COc1cccc2c1cc1c3ccccc3nc-1n2C,5.3979400086720375,Active
O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(C(F)(F)F)cc1)C2,6.22548303427145,Active
Fc1ccc(-n2ccc(C(c3ccc(Cl)cc3)n3ccnc3)c2)cc1,4.981715691573469,Inactive
CCCNc1nc(NCCC)nc(Nc2ccc(C3(C)NC(=O)c4ccccc4N3)cc2)n1,5.052321260063064,Active
COCc1cnc2c(c1SCc1c(F)cccc1Cl)c(=O)n(C)c(=O)n2C,5.488587268262161,Active
CC[C@H]1CC[C@@H](n2c(=O)[nH]c3ncc(N)cc3c2=O)CC1,5.920818753952375,Active
CCN(CC)CCCNc1nc2ccc(N)cc2s1,4.187086643357144,Inactive
Cc1nc(C(F)(F)F)nc(NCCCn2ccnc2[N+](=O)[O-])c1C,5.368556230986828,Active
Cn1c([N+](=O)[O-])cnc1-c1nnc(N/N=C\c2ccc(O)c(O)c2)s1,5.619788758288394,Active
CC(=O)Oc1cccc2c1C(=O)C(Br)=CC2=O,6.070581074285707,Active
CC(=O)Nc1ccc2[nH]c(=O)n(C3CCC(C)CC3)c(=O)c2c1,5.853871964321762,Active
O=C(c1ccccc1)c1ccc(OCCOC2CCCCO2)cc1,3.571865205971211,Inactive
O=[N+]([O-])c1cn2c(n1)OC[C@H](OCC#Cc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,6.173925197299173,Active
O=C(Nc1ccc(F)cc1[N+](=O)[O-])c1cc(Cl)ccc1O,5.411168274405793,Active
Cc1nc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)cs1,7.187086643357144,Active
CC1(C)Oc2c(c(=O)[nH]c3ccccc23)[C@H]2[C@@H](Cl)[C@](C)(O)CC[C@@H]21,5.091514981121351,Active
O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc(F)c(F)c1,4.424812155072339,Inactive
COc1ccc(/C=C/c2ccc3c(c2)no[n+]3[O-])cc1,5.096910013008056,Active
C#CC(=O)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12,5.3872161432802645,Active
O=C(/C=C/c1ccccc1)N/N=C/c1ccc2c(c1)OCO2,4.214670164989233,Inactive
Nc1cc(-c2ccccc2)ccc1Cn1cncc1CNc1ccc(F)c(-c2c(F)cccc2F)c1,9.397940008672036,Active
Nc1cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cnc1N,5.40000018605658,Active
CCCn1c(NC(=O)Cc2ccc(C(F)(F)F)cc2)nc2ccccc21,6.0,Active
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)C1CCCCN1,6.0,Active
O=C(c1ccccc1)N1CCC(CN(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,7.366531544420414,Active
Cc1cccc(C(O)(c2ccc(Cl)cc2)c2cncnc2)c1,6.4834646261042,Active
Cc1cc(Nc2cc(C3CC3)[nH]n2)nc(N2CCC[C@H]2C(N)=O)n1,6.788585754922025,Active
CC(C)(C)c1cc(/C=N/Nc2nnc(-c3ccccc3)s2)cc(C(C)(C)C)c1O,3.8677403104689554,Inactive
O=c1cc(C#CCOc2ccccc2)c2cccc([N+](=O)[O-])c2[nH]1,5.853871964321762,Active
COc1ccc2nc(SC)c(NCCC(C)C)nc2c1,4.567030709125595,Inactive
O=C(CC(=O)c1ccc(Oc2ccccc2)cc1)CN1CCOCC1,5.2839966563652006,Active
C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(c2ccccc2)c2ccccc21,4.789681480173768,Inactive
CC(C)=Cc1ccc2cc([N+](=O)[O-])ccc2n1,4.4723700991286615,Inactive
CC(C)c1nn(-c2nc(N)nc(-c3ccccn3)n2)c(N)c1C1CCCCC1,5.788587089490118,Active
O=C(c1ccc(Cl)cc1)N1CCN(C(=O)C(c2ccc(Cl)cc2)c2cccnc2)CC1,7.657577319177793,Active
Cc1cc(C)c(Oc2nc(N)nc(Nc3ccc(C#N)cc3)n2)c(C)c1,5.132532512140949,Active
O=C(O)CCCCCN1CSC(=S)N(CCCCCCN2CN(CCCCCC(=O)O)CSC2=S)C1,5.17134010346468,Active
C=CCO[C@@]1(C(F)(F)F)O[C@@H]2O[C@@]3(C)C[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,5.795880017344075,Active
CN1CCN(CC(=O)NCCNc2cc(/C=C/c3ccccc3)nc3ccccc23)CC1,5.455931955649724,Active
O=[N+]([O-])c1ccc(-n2ccc(C(c3ccccc3)n3ccnc3)c2)cc1,4.507658746745026,Inactive
Nc1c(C2=NCCN2)cnn1-c1cccc(Br)c1,4.322849478726567,Inactive
C/C(CSc1ccccc1)=N/NC1=NC(=O)C(C)S1,4.079354998593212,Inactive
COc1ccc(Nc2cc(/C=C/c3ccc(OC4CCCCO4)cc3)nc(N)n2)cc1,5.568636235841013,Active
N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)nc3)cc2)cc1,7.075720713938118,Active
CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1Nc1ccc(Cl)c(Cl)c1,4.3585258894959,Inactive
C=CCn1c(-c2ccccc2)cs/c1=N/N=C/c1ccc([N+](=O)[O-])s1,4.698970004336019,Inactive
C=CCOc1ccc(Oc2ccccc2)cc1NC(C)=O,4.013228265733755,Inactive
Nc1c(C(=O)Nc2cccc(F)c2)nnn1Cc1ccc(CN2CCOCC2)cc1,6.900008766455316,Active
COC(=O)/C=C/c1ccc2c(c1)[C@H](C(=O)OC)[C@@H](c1ccc(O)cc1)O2,5.105683937315561,Active
Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(OC(F)(F)F)cc1)[n+]2[O-],4.97061622231479,Inactive
O=[N+]([O-])c1ccc(-n2nc(-c3ccc(Oc4ccccc4)cc3)cc2N2CCOCC2)cc1,5.318758762624412,Active
N=C(N)c1ccc(NCCCCCNc2ccc(C(=N)N)cc2)cc1,3.253000003683597,Inactive
CC1(C)OC(=O)C(=CNc2ccc3ncsc3c2)C(=O)O1,4.3979400086720375,Inactive
Cc1nn(-c2ccccc2)c2nc(-c3ccccc3)cc(C(=O)N/N=C/c3ccc(O)c(O)c3)c12,4.640354207325457,Inactive
O=C(NCCCCNCCCNC(=O)c1cc(Br)c(Br)o1)c1cc(Br)c(Br)o1,4.7447274948966935,Inactive
FC(F)(F)c1ccc(CN2C3=NCCN3c3ccccc32)cc1,4.872895201635193,Inactive
COc1cccc2c(NCc3ccco3)nc(NC(C)C)nc12,5.494850021680094,Active
[O-][n+]1onc2ccc(/C=C/Sc3ccc(Cl)cc3)cc21,5.838631997765025,Active
COc1cc(/C=C/c2ccc3c(c2)OCO3)oc(=O)c1,3.744727494896694,Inactive
COc1ccc2nc3ccc(CBr)cc3c(N)c2c1,5.3979400086720375,Active
COc1ccc(N(Cc2ccc(Br)cc2)Cc2ccc(OC)c(O)c2)cc1,4.589054141312226,Inactive
O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccnc(Cl)c1,4.8696662315049934,Inactive
CCc1ccc(NC(=S)N/N=C/c2c[nH]c3c(C)cc(Br)cc23)cc1,4.909741947068683,Inactive
COc1cc2c(N3CCCCC3)nc(NCc3ccc([N+](=O)[O-])cc3)nc2cc1OC1CCCC1,5.016373712875465,Active
Cc1cc2cc(CNc3ccc4c(c3)OCO4)c(=O)n(CCO)c2cc1C,6.599997654072044,Active
O=C(/C=C/c1ccccc1)N/N=C/c1ccccc1O,5.204119982655925,Active
Cc1ncnc2c1c(-c1cccc3c1N=CC3)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.6777807052660805,Active
O=C1C(O)=C(CNC2CCCC2)C(=O)c2ccccc21,3.4421320384319776,Inactive
Clc1ccc(Sc2cnccc2N2CCOCC2)cc1,5.047128161432165,Active
CC1(C)CCC(=Cc2ccc(Cl)cc2)CC1(O)Cn1ccnc1,5.281698896868809,Active
CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,5.487315603782837,Active
Cc1cc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)on1,5.568636235841013,Active
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)cn2)c1,8.596364810209453,Active
COc1cc(OC)c2c(c1)O/C(=C\c1ccccc1OC)C2=O,5.886056647693163,Active
O=C1CCCN1c1ccc(Sc2ccccc2CO)nc1,4.900000142057633,Inactive
CCC(=O)CCCCCC(O)c1ncc(Cc2ccncc2)[nH]1,4.238824186844268,Inactive
COc1ccc2ncc(=O)n(CCN3CCOC(CNCc4ccc(C(F)(F)F)cc4F)C3)c2n1,4.399999967876858,Inactive
N#Cc1cnc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)s1,7.769551078621726,Active
FC(F)(F)c1ccc(C(NC2CCN(c3ncccn3)CC2)c2cccnc2)cc1,7.978810700930062,Active
O=C(COc1cccc(-c2ccccc2)c1)Nc1ncc([N+](=O)[O-])s1,4.642065152999546,Inactive
NP(=O)(OCc1ccc([N+](=O)[O-])c(F)c1)N(CCCl)CCCl,5.494850021680094,Active
COCC(=O)Nc1ccnn1-c1ccc(Cl)cc1,4.864987313190287,Inactive
COc1ccc(-n2cc(-c3ccc(NC(=N)c4ccccn4)cc3OC(C)C)nn2)cc1,5.537602002101044,Active
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],5.431798275933005,Active
CN(C)c1ccc(N)cc1CN(CC1CCCO1)S(C)(=O)=O,5.0,Active
CCN(CC)c1ccc2nc3ccc(N4CCOCC4)cc3[o+]c2c1,4.787412921876106,Inactive
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.950007143079858,Inactive
Cc1cc(C(=O)NC2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)[nH]n1,6.763210900590707,Active
N#Cc1c(NC(=O)C2CCCCC2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],5.6020599913279625,Active
COc1ccc(-c2nc(NCCCN3CCN(C)CC3)c3ccccc3n2)cc1,5.200659450546418,Active
COc1cc(OC)cc(N2C(=O)N(Cc3ccc(C(C)(C)C)cc3)c3ccccc3S2(=O)=O)c1,4.789736606693437,Inactive
Clc1ccc(Nc2nc(-c3cccnn3)c(Cl)s2)nc1,5.235077015350112,Active
NC(=O)c1cccc(C(O)(c2cncnc2)c2ccc(Cl)cc2F)c1,7.062983892535186,Active
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,4.347077112432058,Inactive
O=C(CN1CCN(c2ccc(Cl)c(Cl)c2)CC1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,5.742081549685942,Active
CC(C)(C)OC(=O)NCc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,4.107293362194334,Inactive
COc1cc2c(cc1C(C)NCCCCc1ccccc1)CCC(C)(C)O2,6.2441251443275085,Active
CN(C)S(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,5.847127891468657,Active
O=C(Nc1ccc(OC(F)(F)F)cc1)O[C@H]1COc2nc([N+](=O)[O-])cn2C1,5.455931955649724,Active
C/C(COc1ccccc1)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,5.4089353929735005,Active
COc1ccc(-n2ncc(-c3nnn[nH]3)c2N)cc1,4.651695136951839,Inactive
Cc1nc2c(Cl)cccc2c(O)c1CN1CCCCC1C,7.221848749616356,Active
