molecule_chembl_id,std_smiles,canonical_smiles,pIC50,activity_class,standard_type,target_organism,organism_key,scaffold,assay_chembl_id,assay_description
CHEMBL1213355,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,4.89,Inactive,IC50,Leishmania infantum,L_infantum,c1ccc(Nc2ccc3nc(Nc4ccccc4)sc3c2)cc1,CHEMBL1217010,Antimicrobial activity against Leishmania infantum
CHEMBL1213039,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc([N+](=O)[O-])cc2s1,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc([N+](=O)[O-])cc2s1,4.75,Inactive,IC50,Leishmania infantum,L_infantum,c1ccc(Nc2nc3ccccc3s2)cc1,CHEMBL1217010,Antimicrobial activity against Leishmania infantum
CHEMBL601806,COc1cc(OC)cc(N2C(=O)N(Cc3ccc(C(C)(C)C)cc3)c3ccccc3S2(=O)=O)c1,COc1cc(OC)cc(N2C(=O)N(Cc3ccc(C(C)(C)C)cc3)c3ccccc3S2(=O)=O)c1,4.79,Inactive,IC50,Leishmania infantum,L_infantum,O=C1N(Cc2ccccc2)c2ccccc2S(=O)(=O)N1c1ccccc1,CHEMBL2028076,MMV: Inhibition of Leishmania infantum (MHOM/MA/BE/67) in vitro.
CHEMBL4797175,COc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c(OC)cc1C,COc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c(OC)cc1C,6.3,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4781663,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)Cc1ccc(C(F)(F)F)nc1,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)Cc1ccc(C(F)(F)F)nc1,4.41,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1cccnc1)Cc1cccnc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4783518,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,6.36,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4781324,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,5.41,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1cncnc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4785723,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,4.34,Inactive,IC50,Leishmania infantum,L_infantum,O=C(c1cccc(S(=O)(=O)NCc2cccnc2)c1)N1CCOCC1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4778158,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)CC(C)C,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)CC(C)C,5.16,Active,IC50,Leishmania infantum,L_infantum,O=C(c1cccc(S(=O)(=O)NCc2ccccc2)c1)N1CCOCC1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4761183,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(C(F)(F)F)nc1,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(C(F)(F)F)nc1,5.76,Active,IC50,Leishmania infantum,L_infantum,O=C(c1cccc(S(=O)(=O)N(Cc2ccccc2)Cc2cccnc2)c1)N1CCOCC1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4786093,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)CC(C)(C)C,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)CC(C)(C)C,6.0,Active,IC50,Leishmania infantum,L_infantum,O=C(c1cccc(S(=O)(=O)NCc2ccccc2)c1)N1CCOCC1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4780500,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,6.34,Active,IC50,Leishmania infantum,L_infantum,O=C(c1cccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c1)N1CCOCC1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4785737,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,5.35,Active,IC50,Leishmania infantum,L_infantum,O=C(c1cccc(S(=O)(=O)N(Cc2ccccc2)Cc2cncnc2)c1)N1CCOCC1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4779879,COc1ccc(C(=O)NC2COC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,COc1ccc(C(=O)NC2COC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,6.1,Active,IC50,Leishmania infantum,L_infantum,O=C(NC1COC1)c1cccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4741732,COc1ccc(C(=O)O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(C(=O)O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,4.24,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4749126,COc1ccc(C(N)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(C(N)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,5.13,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4759063,COc1ccc(CN2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,COc1ccc(CN2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,6.28,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1cccc(CN2CCOCC2)c1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4791194,COc1ccc(Cl)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(Cl)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,5.86,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4754738,COc1ccc(F)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(F)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,5.86,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4765056,COc1ccc(N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,COc1ccc(N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,6.49,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1cccc(N2CCOCC2)c1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4740506,COc1ccc(OC)c(S(=O)(=O)N(C)Cc2ccc(F)cc2)c1,COc1ccc(OC)c(S(=O)(=O)N(C)Cc2ccc(F)cc2)c1,4.93,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(NCc1ccccc1)c1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4778805,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccc(F)cc2)c1,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccc(F)cc2)c1,6.27,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4781240,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccnn2C)c1,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccnn2C)c1,5.28,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccn[nH]1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4786334,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2cnc(OC)nc2OC)c1,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2cnc(OC)nc2OC)c1,4.27,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1cncnc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4752227,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2nc(C)no2)c1,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2nc(C)no2)c1,5.11,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ncno1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4746862,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)c2ccc(F)cc2)c1,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)c2ccc(F)cc2)c1,4.94,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4752533,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c1,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c1,6.43,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL5568641,COc1ccc(OC)c(S(=O)(=O)N2CCN(c3ccc(OCCN(C)C)cc3)CC2)c1,COc1ccc(OC)c(S(=O)(=O)N2CCN(c3ccc(OCCN(C)C)cc3)CC2)c1,4.53,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL4744109,COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,4.34,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL5571828,COc1ccc(S(=O)(=O)N2CCN(c3ccc(OCCN(C)C)cc3)CC2)cc1,COc1ccc(S(=O)(=O)N2CCN(c3ccc(OCCN(C)C)cc3)CC2)cc1,4.6,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL1877859,COc1ccc(S(=O)(=O)N2CCN(c3cnccn3)CC2)cc1,COc1ccc(S(=O)(=O)N2CCN(c3cnccn3)CC2)cc1,3.9125735429637145,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1CCN(c2cnccn2)CC1,CHEMBL5370872,Antileishmanial activity against promastigote stage of Leishmania infantum MHOM/BR/1974/PP75 infected in human THP-1 cells assessed as parasite growth inhibition incubated for 72 hrs by microplate reader analysis
CHEMBL3546405,COc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1,COc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1,4.28,Inactive,IC50,Leishmania infantum,L_infantum,O=C(c1ccccc1)N1CCN(Cc2ccc(NS(=O)(=O)c3ccccc3)cc2)CC1,CHEMBL3832789,AntiLeishmania activity L. infantum (macrophages) IC50 (uM)
CHEMBL3113801,COc1ccc(S(=O)(=O)Nc2ccc([Se][Se]c3ccc(NS(=O)(=O)c4ccc(OC)cc4)cc3)cc2)cc1,COc1ccc(S(=O)(=O)Nc2ccc([Se][Se]c3ccc(NS(=O)(=O)c4ccc(OC)cc4)cc3)cc2)cc1,5.89,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ccc([Se][Se]c2ccc(NS(=O)(=O)c3ccccc3)cc2)cc1)c1ccccc1,CHEMBL3116978,Leishmanicidal activity against axenic amastigote stage of Leishmania infantum after 24 hrs by propidium iodide staining-based flow cytometric analysis
CHEMBL4785003,COc1ccc(S(C)(=O)=O)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,COc1ccc(S(C)(=O)=O)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,5.89,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4744286,COc1ccc(S(N)(=O)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(S(N)(=O)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,6.25,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4760393,COc1ccc([S+](C)[O-])cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc([S+](C)[O-])cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,6.23,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4453207,COc1ccc([Te]Cc2ccc(S(N)(=O)=O)cc2)cc1,COc1ccc([Te]Cc2ccc(S(N)(=O)=O)cc2)cc1,5.21,Active,IC50,Leishmania infantum,L_infantum,c1ccc(C[Te]c2ccccc2)cc1,CHEMBL5355450,Antileishmanial activity against Leishmania infantum amastigotes assessed as inhibition of parasite growth
CHEMBL4791861,COc1ccccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,6.48,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4746771,COc1ncccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ncccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,6.19,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1cccnc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4743179,CS(=O)(=O)c1ccccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,CS(=O)(=O)c1ccccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,4.49,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL594927,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Cl)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Cl)cc2)n1,3.6497519816658373,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ncccn1)c1ccccc1,CHEMBL1064624,Antileishmanial activity against Leishmania infantum MCAN/ES/92/BCN 83 promastigotes after 48 hrs by resazurin method
CHEMBL594925,Cc1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)[nH]n1,Cc1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)n[nH]1,3.785156151952302,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ccn[nH]1)c1ccccc1,CHEMBL1064624,Antileishmanial activity against Leishmania infantum MCAN/ES/92/BCN 83 promastigotes after 48 hrs by resazurin method
CHEMBL610753,Cc1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)no1,Cc1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)no1,3.899629454882437,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ccon1)c1ccccc1,CHEMBL1064624,Antileishmanial activity against Leishmania infantum MCAN/ES/92/BCN 83 promastigotes after 48 hrs by resazurin method
CHEMBL3085891,Cc1cc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2[nH]1,Cc1cc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2[nH]1,4.91,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccccc1,CHEMBL3090729,Leishmanicidal activity against extracellular promastigote stage of Leishmania infantum MCAN/ES/96/BCN150 assessed as reduction of parasite load after 48 hrs by resazurin dye-based fluorometric analysis
CHEMBL3085893,Cc1cc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,Cc1cc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,4.46,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccccc1,CHEMBL3090729,Leishmanicidal activity against extracellular promastigote stage of Leishmania infantum MCAN/ES/96/BCN150 assessed as reduction of parasite load after 48 hrs by resazurin dye-based fluorometric analysis
CHEMBL3085890,Cc1cc2cc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)ccc2[nH]1,Cc1cc2cc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)ccc2[nH]1,4.45,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccccc1,CHEMBL3090729,Leishmanicidal activity against extracellular promastigote stage of Leishmania infantum MCAN/ES/96/BCN150 assessed as reduction of parasite load after 48 hrs by resazurin dye-based fluorometric analysis
CHEMBL3085894,Cc1cc2cc(NS(=O)(=O)c3cccc4ccccc34)ccc2[nH]1,Cc1cc2cc(NS(=O)(=O)c3cccc4ccccc34)ccc2[nH]1,4.92,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ccc2[nH]ccc2c1)c1cccc2ccccc12,CHEMBL3090729,Leishmanicidal activity against extracellular promastigote stage of Leishmania infantum MCAN/ES/96/BCN150 assessed as reduction of parasite load after 48 hrs by resazurin dye-based fluorometric analysis
CHEMBL3085892,Cc1cc2cc(NS(=O)(=O)c3ccccc3)ccc2[nH]1,Cc1cc2cc(NS(=O)(=O)c3ccccc3)ccc2[nH]1,4.48,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccccc1,CHEMBL3090717,Leishmanicidal activity against intracellular amastigote stage of Leishmania infantum MCAN/ES/96/BCN150 infected in mouse J774 cells assessed as reduction of parasite load after 48 hrs by resazurin dye-based fluorometric analysis
CHEMBL601771,Cc1ccc(N2C3c4ccccc4N(S(=O)(=O)c4ccc(C)cc4)C2c2ccccc2N3S(=O)(=O)c2ccc(C)cc2)cc1,Cc1ccc(N2C3c4ccccc4N(S(=O)(=O)c4ccc(C)cc4)C2c2ccccc2N3S(=O)(=O)c2ccc(C)cc2)cc1,4.79,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1c2ccccc2C2N(c3ccccc3)C1c1ccccc1N2S(=O)(=O)c1ccccc1,CHEMBL2028076,MMV: Inhibition of Leishmania infantum (MHOM/MA/BE/67) in vitro.
CHEMBL4101352,Cc1ccc(S(=O)(=O)N/N=C/c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,Cc1ccc(S(=O)(=O)N/N=C/c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,4.27,Inactive,IC50,Leishmania infantum,L_infantum,O=S(=O)(N/N=C/c1c[nH+]c2ccccc2[nH+]1)c1ccccc1,CHEMBL4011124,Antileishmanial activity against axenic amastigote form of Leishmania infantum MHOM/MA/67/ITMAP-263 assessed as parasite growth inhibition after 72 hrs by MTT assay
