molecule_chembl_id,std_smiles,canonical_smiles,pIC50,activity_class,standard_type,target_organism,organism_key,scaffold,assay_chembl_id,assay_description
CHEMBL3431391,COc1cccc(S(=O)(=O)Nc2ccc3c(c2)CC(N2CCC(NC(=O)C4CC4)CC2)C3)c1,COc1cccc(S(=O)(=O)Nc2ccc3c(c2)CC(N2CCC(NC(=O)C4CC4)CC2)C3)c1,4.45,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=C(NC1CCN(C2Cc3ccc(NS(=O)(=O)c4ccccc4)cc3C2)CC1)C1CC1,CHEMBL3431448,"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement."
CHEMBL3430982,COc1ccccc1C1CC(c2ccc(NS(C)(=O)=O)cc2)=NN1C(=O)c1cccs1,COc1ccccc1C1CC(c2ccc(NS(C)(=O)=O)cc2)=NN1C(=O)c1cccs1,4.6,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=C(c1cccs1)N1N=C(c2ccccc2)CC1c1ccccc1,CHEMBL3431446,"GSK_TCAKS: pIC50 Trypanosoma cruzi viability assay using beta-GAL activity. This assay was run at single shot at 5uM compound concentration per well. The biological reagents consisted of NIH-3T3 host cells and trypomastigotes parasitic cells; both cell types were set to a 3.3 * 10^5 cells/mL dilution in assay DMEM by means of a CASY cell counter device using a 60um capillary. 6 uL of the mixture were dispensed per well (about 1 * 10^3 host-cells and 1 * 10^3 parasites) with a Multidrop Combi dispenser. Previously, a solution of 1.67 * 10^5 trypomastigotes per mL in assay DMEM had been prepared and 6uL per well dispensed in the allotted control columns that defined 100% inhibition. The 0% inhibition of parasitic growth control was obtained by leaving the assay mixture untreated in its corresponding plate columns. In all wells, the percentage of DMSO never exceeded 0.5%. Plates incubated for four days at 37C, 5% CO2. The substrate used for the assay fluorescence intensity (FLINT) readout was resorufin-beta-D-galactopiranoside (Sigma-Aldrich) at 5uM per well. It was diluted in PBS supplemented with the soft detergent Igepal (Fluka). Upon addition to the plates, the substrate solution was incubated for 4h at room temperature and the signal read with the EnVision microtiter plate reader (Perkin-Elmer) using the corresponding set of filters (excitation/emission at 531/595nm)."
CHEMBL600439,COc1ccccc1N1CCN(C(CNS(=O)(=O)c2ccc(Cl)cc2)c2cccnc2)CC1,COc1ccccc1N1CCN(C(CNS(=O)(=O)c2ccc(Cl)cc2)c2cccnc2)CC1,6.05,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2)CC1)c1ccccc1,CHEMBL2028073,MMV: Inhibition of Trypanosoma cruzi (Tulahuen C4 LacZ) (Chagas in vitro).
CHEMBL5417095,COc1ccccc1OCC#CCNS(=O)(=O)c1ccc(Cl)c(Cl)c1,COc1ccccc1OCC#CCNS(=O)(=O)c1ccc(Cl)c(Cl)c1,4.49,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(NCC#CCOc1ccccc1)c1ccccc1,CHEMBL5326091,Antitrypanosomal activity against Trypanosoma cruzi Y trypomastigotes infected in monkey LLC-MK2 cells assessed as parasite growth inhibition incubated for 24 hrs by resazurin dye based microplate reader assay
CHEMBL1229721,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,4.35,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL3431168,COc1ncc(-c2ccc3nccc(-c4ccncc4)c3c2)cc1NS(=O)(=O)C1CC1,COc1ncc(-c2ccc3nccc(-c4ccncc4)c3c2)cc1NS(=O)(=O)C1CC1,5.9,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(Nc1cncc(-c2ccc3nccc(-c4ccncc4)c3c2)c1)C1CC1,CHEMBL3431448,"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement."
CHEMBL2448751,CS(=O)(=O)N(Cc1c[nH]cn1)c1cc(F)cc(-c2nc3ccccc3s2)c1,CS(=O)(=O)N(Cc1cnc[nH]1)c1cc(F)cc(-c2nc3ccccc3s2)c1,7.16,Active,IC50,Trypanosoma cruzi,T_cruzi,c1cc(NCc2c[nH]cn2)cc(-c2nc3ccccc3s2)c1,CHEMBL2448754,DNDI: Chagas in Vitro
CHEMBL2448745,CS(=O)(=O)N(Cc1c[nH]cn1)c1ccc(-c2ccc(F)cc2)cc1F,CS(=O)(=O)N(Cc1c[nH]cn1)c1ccc(-c2ccc(F)cc2)cc1F,8.625,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(-c2ccc(NCc3c[nH]cn3)cc2)cc1,CHEMBL2448754,DNDI: Chagas in Vitro
CHEMBL2448735,CS(=O)(=O)N(Cc1c[nH]cn1)c1ccc(-c2nc3ccccc3s2)cc1,CS(=O)(=O)N(Cc1cnc[nH]1)c1ccc(-c2nc3ccccc3s2)cc1,9.72,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc2sc(-c3ccc(NCc4c[nH]cn4)cc3)nc2c1,CHEMBL2448754,DNDI: Chagas in Vitro
CHEMBL2448741,CS(=O)(=O)N(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,CS(=O)(=O)N(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,8.85,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(-c2ccc(NCc3cccnc3)cc2)cc1,CHEMBL2448754,DNDI: Chagas in Vitro
CHEMBL2448731,CS(=O)(=O)N(Cc1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,CS(=O)(=O)N(Cc1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,7.39,Active,IC50,Trypanosoma cruzi,T_cruzi,c1cncc(CNc2ccc(-c3nc4ccccc4s3)cc2)c1,CHEMBL2448754,DNDI: Chagas in Vitro
CHEMBL1862824,CS(=O)(=O)N1CCC(C(=O)NC(c2ccc(Cl)cc2)c2cccnc2)CC1,CS(=O)(=O)N1CCC(C(=O)NC(c2ccc(Cl)cc2)c2cccnc2)CC1,5.21,Active,IC50,Trypanosoma cruzi,T_cruzi,O=C(NC(c1ccccc1)c1cccnc1)C1CCNCC1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863269,CS(=O)(=O)N1CCC(C(O)(c2ccc(Cl)cc2)c2cccnc2)CC1,CS(=O)(=O)N1CCC(C(O)(c2ccc(Cl)cc2)c2cccnc2)CC1,6.7,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)C2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1862847,CS(=O)(=O)N1CCC(CNC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CS(=O)(=O)N1CCC(CNC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1.Cl,6.395,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(NCC2CCNCC2)c2cnccn2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL3137466,CS(=O)(=O)N1CCC(N(c2ccc(Cl)cc2)c2cccnc2)CC1,CS(=O)(=O)N1CCC(N(c2ccc(Cl)cc2)c2cccnc2)CC1,7.03,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(N(c2cccnc2)C2CCNCC2)cc1,CHEMBL3137484,DNDI: Chagas in Vitro
CHEMBL1862984,CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,6.72,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(NC2CCNCC2)c2cccnc2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863019,CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,6.01,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(NC2CCNCC2)c2cnccn2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863133,CS(=O)(=O)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1,CS(=O)(=O)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1,6.87,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(NC2CCNCC2)c2cccnc2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1862861,CS(=O)(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,CS(=O)(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,6.17,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(NC2CCNCC2)c2cnccn2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL3431194,CS(=O)(=O)N1CCC(Nc2ncc(Br)c(Nc3cccc(F)c3C(N)=O)n2)CC1,CS(=O)(=O)N1CCC(Nc2ncc(Br)c(Nc3cccc(F)c3C(N)=O)n2)CC1,6.45,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(Nc2ccnc(NC3CCNCC3)n2)cc1,CHEMBL3431448,"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement."
CHEMBL1863063,CS(=O)(=O)N1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,CS(=O)(=O)N1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,6.44,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863404,CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,7.115,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863311,CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cncnc2)CC1,CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cncnc2)CC1,6.11,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cncnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863273,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,6.96,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863058,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,6.06,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cncnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863288,CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,7.555,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863145,CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,7.4,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863131,CS(=O)(=O)N1CCN(C(c2cncnc2)c2ccc(C(F)(F)F)cc2F)CC1,CS(=O)(=O)N1CCN(C(c2cncnc2)c2ccc(C(F)(F)F)cc2F)CC1,7.605,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cncnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863479,CS(=O)(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,CS(=O)(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,6.38,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cncnc2)N2CCNCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL4586853,CS(=O)(=O)N1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,CS(=O)(=O)N1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,4.35,Inactive,EC50,Trypanosoma cruzi,T_cruzi,c1cnc(Nc2ccnc3cc(-c4cnc(N5CCNCC5)nc4)ccc23)cn1,CHEMBL4344846,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen trypomastigotes infected in mouse NIH/3T3 cells measured after 96 hrs by beta-galactosidase reporter gene assay
CHEMBL1863415,CS(=O)(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,CS(=O)(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,6.22,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCCCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863059,CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,7.3,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCCCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1862972,CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,5.91,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cnccn2)N2CCCCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1862935,CS(=O)(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,CS(=O)(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,7.0,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCCCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1862874,CS(=O)(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,CS(=O)(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,6.2,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cncnc2)N2CCCCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1862835,CS(=O)(=O)NC1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CS(=O)(=O)NC1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,7.08,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cccnc2)N2CCCCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL1863264,CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,5.86,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2cnccn2)N2CCCCC2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL3431133,CS(=O)(=O)N[C@H]1CC[C@@H](Oc2cc3cnccc3cc2-c2ccsc2)CC1,CS(=O)(=O)N[C@H]1CC[C@@H](Oc2cc3cnccc3cc2-c2ccsc2)CC1.O=C(O)C(F)(F)F,6.9,Active,IC50,Trypanosoma cruzi,T_cruzi,c1cc2cc(-c3ccsc3)c(OC3CCCCC3)cc2cn1,CHEMBL3431448,"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement."
CHEMBL1862902,CS(=O)(=O)Nc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cc1,CS(=O)(=O)Nc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cc1,7.52,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(C(c2ccccc2)c2cccnc2)cc1,CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro."
CHEMBL4537131,C[C@@H]1CN(c2ccc(S(=O)(=O)NCc3ccc(C(=O)Nc4cccnc4)cc3)cc2)C[C@H](C)N1,C[C@@H]1CN(c2ccc(S(=O)(=O)NCc3ccc(C(=O)Nc4cccnc4)cc3)cc2)C[C@H](C)N1,3.886056647693163,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=C(Nc1cccnc1)c1ccc(CNS(=O)(=O)c2ccc(N3CCNCC3)cc2)cc1,CHEMBL4343685,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C4 trypomastigotes infected in rat L6 cells measured after 96 hrs by inverted microscopy analysis
CHEMBL4643180,C[C@]12CC[C@H](OCCS(=O)(=O)N3CCOCC3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)C(Br)C[C@@H]12,C[C@]12CC[C@H](OCCS(=O)(=O)N3CCOCC3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@H](Br)C[C@@H]12,5.62,Active,EC50,Trypanosoma cruzi,T_cruzi,O=C1CC[C@@H]2C1CC[C@@H]1C3CC[C@H](OCCS(=O)(=O)N4CCOCC4)C[C@@H]3CC[C@@H]21,CHEMBL4630202,Antitrypanosomal activity against Trypanosoma cruzi Y amastigotes infected in rat H9C2 cells after 72 hrs by Hoechst 33342 staining based fluorescence microscopy
CHEMBL3357685,Cc1c(NS(=O)(=O)c2c(Cl)cc(-c3ccnc(N4CCNCC4)c3)cc2Cl)c(CC(C)C)nn1C,Cc1c(NS(=O)(=O)c2c(Cl)cc(-c3ccnc(N4CCNCC4)c3)cc2Cl)c(CC(C)C)nn1C,5.74,Active,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(Nc1cn[nH]c1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,CHEMBL5634233,Antiprotozoal activity against Trypanosoma cruzi amastigotes measured after 24 hrs
