molecule_chembl_id,std_smiles,canonical_smiles,pIC50,activity_class,standard_type,target_organism,organism_key,scaffold,assay_chembl_id,assay_description
CHEMBL589837,CC(=O)Nc1ccc(S(=O)(=O)N2c3ccccc3CCC2C)cc1,CC(=O)Nc1ccc(S(=O)(=O)N2c3ccccc3CCC2C)cc1,4.29,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL1073485,Antileishmanial activity against Leishmania donovani infected in rat L6 cells
CHEMBL116,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,3.948731681129615,Inactive,IC50,Leishmania donovani,L_donovani,O=C(N[C@H](CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)O[C@H]1CCOC1,CHEMBL3392942,"DNDI: Leish (axenic) in Vitro, 72 hour"
CHEMBL1323,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,3.902187592634711,Inactive,IC50,Leishmania donovani,L_donovani,O=C(N[C@H](CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)O[C@H]1CO[C@H]2OCC[C@H]21,CHEMBL3392942,"DNDI: Leish (axenic) in Vitro, 72 hour"
CHEMBL3431092,CC(C)COC(=O)Nc1ccc(N2CCC(CNS(=O)(=O)c3ccccc3)CC2)c(F)c1,CC(C)COC(=O)Nc1ccc(N2CCC(CNS(=O)(=O)c3ccccc3)CC2)c(F)c1,5.7,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCC1CCN(c2ccccc2)CC1)c1ccccc1,CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well."
CHEMBL4529700,CC(C)CS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3c(-c4ccccn4)[nH]nc3n2)CC1,CC(C)CS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3c(-c4ccccn4)n[nH]c3n2)CC1,7.1,Active,EC50,Leishmania donovani,L_donovani,c1ccc(-c2[nH]nc3nc(NC4CCCCC4)ncc23)nc1,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4440539,CC(C)CS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3c(N4CCOCC4)[nH]nc3n2)CC1,CC(C)CS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3c(N4CCOCC4)n[nH]c3n2)CC1,6.3,Active,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]c(N3CCOCC3)c12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4476391,CC(C)CS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3c(Oc4ccccc4)[nH]nc3n2)CC1,CC(C)CS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3c(Oc4ccccc4)n[nH]c3n2)CC1,7.7,Active,EC50,Leishmania donovani,L_donovani,c1ccc(Oc2[nH]nc3nc(NC4CCCCC4)ncc23)cc1,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4795691,CC(C)Cc1[nH]nc2nc(NC3CCN(S(=O)(=O)Cc4ccccc4)CC3)ncc12,CC(C)Cc1n[nH]c2nc(NC3CCN(S(=O)(=O)Cc4ccccc4)CC3)ncc12,4.9,Inactive,EC50,Leishmania donovani,L_donovani,O=S(=O)(Cc1ccccc1)N1CCC(Nc2ncc3c[nH]nc3n2)CC1,CHEMBL4673626,Antileishmanial activity against promastigote stage of Leishmania donovani infected in human THP-1 cells incubated for 72 hrs by resazurin dye based assay
CHEMBL4587581,CC(C)Cc1[nH]nc2nc(N[C@H]3CC[C@@H](NS(=O)(=O)CC(C)C)CC3)ncc12,CC(C)Cc1n[nH]c2nc(N[C@H]3CC[C@@H](NS(=O)(=O)CC(C)C)CC3)ncc12,6.2,Active,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]cc12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4533328,CC(C)Cc1[nH]nc2nc(N[C@H]3CC[C@@H](NS(=O)(=O)Cc4ccccc4)CC3)ncc12,CC(C)Cc1n[nH]c2nc(N[C@H]3CC[C@@H](NS(=O)(=O)Cc4ccccc4)CC3)ncc12,4.7,Inactive,EC50,Leishmania donovani,L_donovani,O=S(=O)(Cc1ccccc1)N[C@H]1CC[C@@H](Nc2ncc3c[nH]nc3n2)CC1,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4483752,CC(C)Cc1[nH]nc2nc(N[C@H]3CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC3)ncc12,CC(C)Cc1n[nH]c2nc(N[C@H]3CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC3)ncc12,5.9,Active,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]cc12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4564231,CC(C)Cc1[nH]nc2nc(N[C@H]3CC[C@H](NS(=O)(=O)Cc4ccccc4)CC3)ncc12,CC(C)Cc1n[nH]c2nc(N[C@H]3CC[C@H](NS(=O)(=O)Cc4ccccc4)CC3)ncc12,6.15,Active,EC50,Leishmania donovani,L_donovani,O=S(=O)(Cc1ccccc1)N[C@H]1CC[C@H](Nc2ncc3c[nH]nc3n2)CC1,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL3431355,CC(CNS(=O)(=O)c1ccc(OC(F)F)cc1)c1ccc(NC(=O)c2ccncc2)cc1,CC(CNS(=O)(=O)c1ccc(OC(F)F)cc1)c1ccc(NC(=O)c2ccncc2)cc1,5.05,Active,IC50,Leishmania donovani,L_donovani,O=C(Nc1ccc(CCNS(=O)(=O)c2ccccc2)cc1)c1ccncc1,CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well."
CHEMBL591981,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(Br)cc1,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(Br)cc1,4.67,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL1073485,Antileishmanial activity against Leishmania donovani infected in rat L6 cells
CHEMBL4075894,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,5.67,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL4045491,Antiparasitic activity against Leishmania donovani MHOM-ET-67/L82 axenic amastigotes after 72 hrs by Alamar blue assay
CHEMBL591980,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,4.72,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL1073485,Antileishmanial activity against Leishmania donovani infected in rat L6 cells
CHEMBL591979,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(F)cc1,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(F)cc1,3.7771015273905784,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL1073485,Antileishmanial activity against Leishmania donovani infected in rat L6 cells
CHEMBL600838,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(N)cc1,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(N)cc1,4.25,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL1073485,Antileishmanial activity against Leishmania donovani infected in rat L6 cells
CHEMBL589568,CC1CCc2ccccc2N1S(=O)(=O)c1cccc([N+](=O)[O-])c1,CC1CCc2ccccc2N1S(=O)(=O)c1cccc([N+](=O)[O-])c1,4.6,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL1073485,Antileishmanial activity against Leishmania donovani infected in rat L6 cells
CHEMBL589836,CC1CCc2ccccc2N1S(=O)(=O)c1ccccc1,CC1CCc2ccccc2N1S(=O)(=O)c1ccccc1,3.7591513415146394,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL1073485,Antileishmanial activity against Leishmania donovani infected in rat L6 cells
CHEMBL3431036,CC1CN(S(=O)(=O)c2ccc(NC(=O)c3cc(C4CC4)nc4c3cnn4C(C)C)cc2)CC(C)O1,CC1CN(S(=O)(=O)c2ccc(NC(=O)c3cc(C4CC4)nc4c3cnn4C(C)C)cc2)CC(C)O1,4.85,Inactive,IC50,Leishmania donovani,L_donovani,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(C2CC2)nc2[nH]ncc12,CHEMBL3431453,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: THP-1 Host Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: THP-1 cell count were reported for each well."
CHEMBL4574526,CC1COCCN1c1[nH]nc2nc(N[C@H]3CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC3)ncc12,CC1COCCN1c1n[nH]c2nc(N[C@H]3CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC3)ncc12,5.65,Active,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]c(N3CCOCC3)c12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4094002,CC1Cc2ccccc2N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,CC1Cc2ccccc2N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,5.82,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCc2ccccc21,CHEMBL4045491,Antiparasitic activity against Leishmania donovani MHOM-ET-67/L82 axenic amastigotes after 72 hrs by Alamar blue assay
CHEMBL3431162,CCC1Oc2cc(S(=O)(=O)N(C)CC(=O)N3CCc4ccccc4C3)c(C)cc2NC1=O,CCC1Oc2cc(S(=O)(=O)N(C)CC(=O)N3CCc4ccccc4C3)c(C)cc2NC1=O,4.5,Inactive,IC50,Leishmania donovani,L_donovani,O=C1COc2cc(S(=O)(=O)NCC(=O)N3CCc4ccccc4C3)ccc2N1,CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well."
CHEMBL54078,CCCCCCN(CCCCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,CCCCCCN(CCCCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,4.0,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL1217009,Antimicrobial activity against Leishmania donovani
CHEMBL78530,CCCCCCN(CCCCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],CCCCCCN(CCCCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],4.92,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712526,Inhibitory activity against Leishmania donovani promastigotes
CHEMBL52127,CCCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,CCCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,4.58,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL80689,CCCCCN(CCCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],CCCCCN(CCCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],5.05,Active,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712526,Inhibitory activity against Leishmania donovani promastigotes
CHEMBL54012,CCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,CCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,4.37,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL4751773,CCCCCOc1cc(C)c(C)cc1S(=O)(=O)NC1CCCC1,CCCCCOc1cc(C)c(C)cc1S(=O)(=O)NC1CCCC1,4.92,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NC1CCCC1)c1ccccc1,CHEMBL4673567,Antileishmanial activity against amastigote stage of Leishmania donovani MHOM/ET/67/L82 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4790550,CCCCCOc1cc(C)c(Cl)cc1S(=O)(=O)NCc1cccs1,CCCCCOc1cc(C)c(Cl)cc1S(=O)(=O)NCc1cccs1,5.36,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCc1cccs1)c1ccccc1,CHEMBL4673567,Antileishmanial activity against amastigote stage of Leishmania donovani MHOM/ET/67/L82 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL52905,CCCCN(CCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,CCCCN(CCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,4.32,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL393580,CCCCN(CCCC)c1c(C#N)cc(S(=O)(=O)Nc2ccccc2)cc1C#N,CCCCN(CCCC)c1c(C#N)cc(S(=O)(=O)Nc2ccccc2)cc1C#N,5.36,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL896686,Growth inhibition against Leishmania donovani
CHEMBL236826,CCCCN(CCCC)c1c(C(C)=O)cc(S(=O)(=O)Nc2ccccc2)cc1C(C)=O,CCCCN(CCCC)c1c(C(C)=O)cc(S(=O)(=O)Nc2ccccc2)cc1C(C)=O,4.52,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL896686,Growth inhibition against Leishmania donovani
CHEMBL393396,CCCCN(CCCC)c1c(Cl)cc(S(=O)(=O)Nc2ccccc2)cc1Cl,CCCCN(CCCC)c1c(Cl)cc(S(=O)(=O)Nc2ccccc2)cc1Cl,4.96,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL896686,Growth inhibition against Leishmania donovani
CHEMBL236160,CCCCN(CCCC)c1c(N)cc(S(=O)(=O)Nc2ccccc2)cc1N,CCCCN(CCCC)c1c(N)cc(S(=O)(=O)Nc2ccccc2)cc1N,4.92,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL896686,Growth inhibition against Leishmania donovani
CHEMBL212331,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(F)cc2)cc1[N+](=O)[O-],CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(F)cc2)cc1[N+](=O)[O-],5.25,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL853376,Antileishmanial activity against Leishmania donovani axenic amastigotes
CHEMBL212263,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(F)c2)cc1[N+](=O)[O-],CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(F)c2)cc1[N+](=O)[O-],5.24,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL853376,Antileishmanial activity against Leishmania donovani axenic amastigotes
CHEMBL55225,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],5.58,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL78502,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],4.7,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712526,Inhibitory activity against Leishmania donovani promastigotes
CHEMBL299414,CCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,CCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,4.3,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL296401,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-],4.0,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL1217009,Antimicrobial activity against Leishmania donovani
CHEMBL298397,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)c2ccccc2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)c2ccccc2)cc1[N+](=O)[O-],4.68,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL299079,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CC)CC)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CC)CC)cc1[N+](=O)[O-],4.57,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL51330,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CCC)CCC)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CCC)CCC)cc1[N+](=O)[O-],4.26,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL52478,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1[N+](=O)[O-],4.0,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N(c1ccccc1)c1ccccc1,CHEMBL1217009,Antimicrobial activity against Leishmania donovani
CHEMBL51916,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCCC2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCCC2)cc1[N+](=O)[O-],4.33,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCC1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL52017,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],4.0,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCOCC1,CHEMBL1217009,Antimicrobial activity against Leishmania donovani
CHEMBL53586,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC(C)C)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC(C)C)cc1[N+](=O)[O-],4.0,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL1217009,Antimicrobial activity against Leishmania donovani
CHEMBL53263,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC)cc1[N+](=O)[O-],4.0,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL1217009,Antimicrobial activity against Leishmania donovani
CHEMBL298362,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CC2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CC2)cc1[N+](=O)[O-],4.37,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NC1CC1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL431345,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CCCC2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CCCC2)cc1[N+](=O)[O-],4.3,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NC1CCCC1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL53423,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NCC)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NCC)cc1[N+](=O)[O-],4.0,Inactive,IC50,Leishmania donovani,L_donovani,c1ccccc1,CHEMBL1217009,Antimicrobial activity against Leishmania donovani
CHEMBL298564,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],5.43,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL52182,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(C)cc2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(C)cc2)cc1[N+](=O)[O-],4.5,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL51746,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1[N+](=O)[O-],5.3,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL298557,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-],4.89,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL54952,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],4.5,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL52597,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(C)c2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(C)c2)cc1[N+](=O)[O-],4.64,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
CHEMBL53033,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(Cl)c2)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(Cl)c2)cc1[N+](=O)[O-],5.26,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL712536,Inhibitory concentration against Leishmania donovani axenic amastigotes was determined in vitro
